review_id,product_id,brand,rating,title,text,date,verified,helpful_count,full_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,combined_score,sentiment_label
R37IC0LZIGIKQW,BF71293BB8,VIP,5,Super happy,Great quality for the price. Good warranty. Used it for my trip and it handled everything well. The zipper works smoothly. Highly recommend.,2025-11-20,True,0,Super happy. Great quality for the price. Good warranty. Used it for my trip and it handled everything well. The zipper works smoothly. Highly recommend.,0.9612,0.506,0.0,0.494,0.5587,0.7113,0.8203,Positive
RPS0132AN417VF,BF71293BB8,VIP,4,Amazing value,Worth every rupee! Affordable and heritage brand. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2026-01-09,True,0,Amazing value. Worth every rupee! Affordable and heritage brand. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.6307,0.257,0.099,0.643,0.325,0.3333,0.5237,Positive
RQFGAS0R778NRX,BF71293BB8,VIP,4,Very satisfied,Great quality for the price. Lightweight. Used it for my trip and it handled everything well. The build quality works smoothly. Highly recommend.,2025-06-11,False,3,Very satisfied. Great quality for the price. Lightweight. Used it for my trip and it handled everything well. The build quality works smoothly. Highly recommend.,0.9074,0.371,0.0,0.629,0.5367,0.7633,0.7776,Positive
R811MZWNCNPIR7,BF71293BB8,VIP,4,Best luggage ever,Worth every rupee! Good warranty and heritage brand. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2025-10-05,True,0,Best luggage ever. Worth every rupee! Good warranty and heritage brand. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.7225,0.261,0.091,0.647,0.5188,0.25,0.6512,Positive
RJV84A1X7OV6SG,BF71293BB8,VIP,4,Worth the money,Perfect cabin luggage! Fits all airline requirements. Affordable. lock is of great quality. Will suggest to friends.,2025-09-04,True,0,Worth the money. Perfect cabin luggage! Fits all airline requirements. Affordable. lock is of great quality. Will suggest to friends.,0.92,0.45,0.0,0.55,0.7,0.6167,0.843,Positive
RDU23JH0ZAGRD1,BF71293BB8,VIP,3,Okay for the price,"Not bad, not great. Lightweight. But I noticed zip problems after a few uses. The lock started fine but degraded.",2025-09-07,True,0,"Okay for the price. Not bad, not great. Lightweight. But I noticed zip problems after a few uses. The lock started fine but degraded.",-0.4265,0.227,0.222,0.551,0.1333,0.5033,-0.2306,Negative
RCG1J6OWW5FKNJ,B43D1B648A,VIP,3,Decent but not great,For the price it's acceptable. Good warranty. But material quality is a concern. Would give it 3 stars honestly.,2025-10-15,False,0,Decent but not great. For the price it's acceptable. Good warranty. But material quality is a concern. Would give it 3 stars honestly.,0.7476,0.315,0.13,0.555,0.2667,0.7292,0.5793,Positive
RJ8X2BH2NS8JR1,B43D1B648A,VIP,4,Great product!,Bought for my parents - they loved it! Heritage brand and easy to maneuver. The build quality makes it very convenient to use.,2025-06-03,True,0,Great product!. Bought for my parents - they loved it! Heritage brand and easy to maneuver. The build quality makes it very convenient to use.,0.9097,0.343,0.0,0.657,0.6271,0.6708,0.8108,Positive
RCMLDQZ05EV5KZ,B43D1B648A,VIP,5,Fantastic purchase,"Good product, delivered on time. Affordable. The material impressed me the most. Using it regularly now - no complaints so far!",2025-12-02,True,0,"Fantastic purchase. Good product, delivered on time. Affordable. The material impressed me the most. Using it regularly now - no complaints so far!",0.9032,0.39,0.0,0.61,0.4542,0.6795,0.746,Positive
RAMB3LPVOWCP77,B43D1B648A,VIP,3,Mediocre quality,"Not bad, not great. Good warranty. But I noticed wheel breakage after a few uses. The build quality started fine but degraded.",2025-05-06,True,3,"Mediocre quality. Not bad, not great. Good warranty. But I noticed wheel breakage after a few uses. The build quality started fine but degraded.",-0.1101,0.197,0.178,0.625,0.0611,0.6028,-0.0502,Neutral
R2ZBRD399Q68RT,B43D1B648A,VIP,4,Fantastic purchase,"Five stars! Good warranty, affordable, and excellent material. What more can you ask for at this price?",2025-12-05,True,1,"Fantastic purchase. Five stars! Good warranty, affordable, and excellent material. What more can you ask for at this price?",0.8883,0.396,0.0,0.604,0.675,0.75,0.8136,Positive
R7LNKZX8YX7WR2,B43D1B648A,VIP,3,Could be better,"Good for the price but has some issues. Affordable. However, wheel breakage. The handle could be better. 3/5 would buy again.",2025-10-20,True,5,"Could be better. Good for the price but has some issues. Affordable. However, wheel breakage. The handle could be better. 3/5 would buy again.",0.775,0.27,0.0,0.73,0.5667,0.5333,0.7021,Positive
R28PIJKEMVG7UE,B43D1B648A,VIP,4,Must buy!,Worth every rupee! Affordable and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2025-10-30,True,0,Must buy!. Worth every rupee! Affordable and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,-0.4457,0.069,0.138,0.793,0.1875,0.05,-0.2241,Negative
ROTQF74RQVFX2Z,B8A987173E,VIP,3,Okay for the price,Product looks good but material quality. Good warranty saves it somewhat. Usable but don't expect premium quality at this price.,2025-06-06,True,0,Okay for the price. Product looks good but material quality. Good warranty saves it somewhat. Usable but don't expect premium quality at this price.,0.7391,0.257,0.0,0.743,0.6333,0.5667,0.7021,Positive
RZN9L3H03ZB5GR,B8A987173E,VIP,4,Perfect for travel,Bought for my parents - they loved it! Good warranty and easy to maneuver. The build quality makes it very convenient to use.,2025-09-20,True,2,Perfect for travel. Bought for my parents - they loved it! Good warranty and easy to maneuver. The build quality makes it very convenient to use.,0.9286,0.384,0.0,0.616,0.6417,0.7067,0.8282,Positive
RY91OTKZH4OE1U,B8A987173E,VIP,3,So-so,"Decent product overall. Affordable but outdated design. The zipper is okay, nothing extraordinary. Serves its purpose for the price.",2026-03-12,True,1,"So-so. Decent product overall. Affordable but outdated design. The zipper is okay, nothing extraordinary. Serves its purpose for the price.",0.3291,0.11,0.0,0.89,0.12,0.56,0.2559,Positive
RH2HXN4D24N9YG,B8A987173E,VIP,4,Worth the money,This is my second purchase from VIP and they never disappoint. Affordable. The zipper is even better than my previous bag.,2026-03-11,False,8,Worth the money. This is my second purchase from VIP and they never disappoint. Affordable. The zipper is even better than my previous bag.,0.8776,0.357,0.0,0.643,0.1583,0.1917,0.6259,Positive
RMPF0IEOKVG019,B8A987173E,VIP,4,Must buy!,Excellent luggage! Heritage brand and affordable. Very happy with my purchase. The zipper is really impressive. Would definitely buy again from VIP.,2025-04-30,True,1,Must buy!. Excellent luggage! Heritage brand and affordable. Very happy with my purchase. The zipper is really impressive. Would definitely buy again from VIP.,0.9631,0.498,0.0,0.502,0.75,0.875,0.8885,Positive
RECRYSAUUJ02GR,B8A987173E,VIP,4,Great product!,Bought for my parents - they loved it! Affordable and easy to maneuver. The lock makes it very convenient to use.,2025-05-13,True,0,Great product!. Bought for my parents - they loved it! Affordable and easy to maneuver. The lock makes it very convenient to use.,0.9097,0.365,0.0,0.635,0.6271,0.6708,0.8108,Positive
RG3AUT3RSVZ2E1,B8A987173E,VIP,3,Fair product,"Good for the price but has some issues. Lightweight. However, wheel breakage. The zipper could be better. 3/5 would buy again.",2025-05-06,True,0,"Fair product. Good for the price but has some issues. Lightweight. However, wheel breakage. The zipper could be better. 3/5 would buy again.",0.7543,0.271,0.0,0.729,0.6333,0.6667,0.712,Positive
REHFU4B9SNTP8A,B8A987173E,VIP,4,Great product!,Very practical and well-designed. Lightweight. The interiors are well-organized with multiple pockets. build quality quality is commendable.,2025-11-06,False,5,Great product!. Very practical and well-designed. Lightweight. The interiors are well-organized with multiple pockets. build quality quality is commendable.,0.6588,0.196,0.0,0.804,0.4,0.35,0.5682,Positive
RRL69VSYXBBF4H,B8A987173E,VIP,4,Fantastic purchase,Bought for my parents - they loved it! Affordable and easy to maneuver. The lock makes it very convenient to use.,2026-01-30,True,0,Fantastic purchase. Bought for my parents - they loved it! Affordable and easy to maneuver. The lock makes it very convenient to use.,0.8932,0.348,0.0,0.652,0.4771,0.7083,0.7476,Positive
RXFQ8Y7FHWJWXZ,B8A987173E,VIP,4,Best luggage ever,Great quality for the price. Lightweight. Used it for my trip and it handled everything well. The weight works smoothly. Highly recommend.,2025-06-24,True,2,Best luggage ever. Great quality for the price. Lightweight. Used it for my trip and it handled everything well. The weight works smoothly. Highly recommend.,0.9216,0.386,0.0,0.614,0.6533,0.53,0.8277,Positive
RN8IJTYOLD62F2,B8A987173E,VIP,4,Best luggage ever,Worth every rupee! Good warranty and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2025-11-19,False,0,Best luggage ever. Worth every rupee! Good warranty and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.7225,0.269,0.094,0.637,0.5188,0.25,0.6512,Positive
RJDBL1G3Y2T5OV,B410407D7D,VIP,3,Fair product,"Good for the price but has some issues. Lightweight. However, outdated design. The build quality could be better. 3/5 would buy again.",2025-11-27,False,0,"Fair product. Good for the price but has some issues. Lightweight. However, outdated design. The build quality could be better. 3/5 would buy again.",0.7543,0.262,0.0,0.738,0.375,0.6583,0.6215,Positive
RUJ7XN1YPQPMQK,B410407D7D,VIP,4,Best luggage ever,Bought for my parents - they loved it! Good warranty and easy to maneuver. The zipper makes it very convenient to use.,2025-09-01,True,1,Best luggage ever. Bought for my parents - they loved it! Good warranty and easy to maneuver. The zipper makes it very convenient to use.,0.9348,0.403,0.0,0.597,0.6417,0.5667,0.8322,Positive
RWCIDUDK73A8Y7,B410407D7D,VIP,4,Excellent quality,Love this luggage! Affordable and good warranty. Looks premium and feels sturdy. The handle quality is really good for this price range.,2026-01-29,True,0,Excellent quality. Love this luggage! Affordable and good warranty. Looks premium and feels sturdy. The handle quality is really good for this price range.,0.9358,0.417,0.0,0.583,0.7563,0.7,0.873,Positive
R60ZZ0I0835TVV,B410407D7D,VIP,4,Love it!,Worth every rupee! Heritage brand and affordable. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2026-01-12,True,3,Love it!. Worth every rupee! Heritage brand and affordable. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.533,0.209,0.102,0.689,0.3333,0.2333,0.4631,Positive
R8PNNE6IT1EKKH,B410407D7D,VIP,4,Highly recommended,"Good product, delivered on time. Good warranty. The handle impressed me the most. Using it regularly now - no complaints so far!",2025-05-20,True,0,"Highly recommended. Good product, delivered on time. Good warranty. The handle impressed me the most. Using it regularly now - no complaints so far!",0.9156,0.421,0.0,0.579,0.455,0.6167,0.7544,Positive
R4CAQKDM0OAPHT,B410407D7D,VIP,4,Fantastic purchase,Premium feel without the premium price tag. Heritage brand and lightweight. Really impressed with the lock.,2026-01-20,True,3,Fantastic purchase. Premium feel without the premium price tag. Heritage brand and lightweight. Really impressed with the lock.,0.7902,0.304,0.0,0.696,0.7,0.95,0.7586,Positive
RFMPM5HGBO06FH,B3FF5E6DD0,VIP,3,Expected more,Mixed feelings about this one. Heritage brand is great but zip problems is disappointing. Would rate it average.,2025-08-06,True,12,Expected more. Mixed feelings about this one. Heritage brand is great but zip problems is disappointing. Would rate it average.,-0.743,0.093,0.286,0.62,0.075,0.5,-0.4567,Negative
R2ZL15S74NDDAF,B3FF5E6DD0,VIP,4,Amazing value,Worth every rupee! Affordable and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2025-07-26,False,0,Amazing value. Worth every rupee! Affordable and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.6307,0.265,0.103,0.632,0.325,0.3333,0.5237,Positive
RKR1IFSI159I3H,B3FF5E6DD0,VIP,4,Amazing value,Perfect cabin luggage! Fits all airline requirements. Heritage brand. weight is of great quality. Will suggest to friends.,2025-04-12,True,0,Amazing value. Perfect cabin luggage! Fits all airline requirements. Heritage brand. weight is of great quality. Will suggest to friends.,0.9545,0.537,0.0,0.463,0.8,0.8833,0.9004,Positive
REB97PWDBOLWIM,B3FF5E6DD0,VIP,4,Excellent quality,"Very satisfied! The build quality is good, Good warranty. Packing was easy due to the spacious compartments. The zipper is excellent.",2025-08-06,False,0,"Excellent quality. Very satisfied! The build quality is good, Good warranty. Packing was easy due to the spacious compartments. The zipper is excellent.",0.9611,0.534,0.0,0.466,0.6458,0.7726,0.8508,Positive
RI6GAXLKKVPJRM,B3FF5E6DD0,VIP,4,Best luggage ever,Love this luggage! Lightweight and affordable. Looks premium and feels sturdy. The compartments quality is really good for this price range.,2026-02-10,False,0,Best luggage ever. Love this luggage! Lightweight and affordable. Looks premium and feels sturdy. The compartments quality is really good for this price range.,0.9167,0.361,0.0,0.639,0.775,0.5,0.8671,Positive
R0VVIJVDDWVB85,B3FF5E6DD0,VIP,4,Highly recommended,"Good product, delivered on time. Lightweight. The zipper impressed me the most. Using it regularly now - no complaints so far!",2026-01-01,True,0,"Highly recommended. Good product, delivered on time. Lightweight. The zipper impressed me the most. Using it regularly now - no complaints so far!",0.8727,0.365,0.0,0.635,0.4142,0.6195,0.7122,Positive
RZBGTJ54696QZ6,B3FF5E6DD0,VIP,5,Super happy,Love this luggage! Affordable and heritage brand. Looks premium and feels sturdy. The compartments quality is really good for this price range.,2026-03-05,True,0,Super happy. Love this luggage! Affordable and heritage brand. Looks premium and feels sturdy. The compartments quality is really good for this price range.,0.9458,0.433,0.0,0.567,0.6146,0.7167,0.8299,Positive
RK8C9G3RTSCPSU,B3FF5E6DD0,VIP,4,Worth the money,I bought this for my recent vacation and it was perfect. Lightweight and the wheels is top notch. VIP has done a great job with this one.,2025-09-21,True,0,Worth the money. I bought this for my recent vacation and it was perfect. Lightweight and the wheels is top notch. VIP has done a great job with this one.,0.9386,0.383,0.0,0.617,0.52,0.52,0.7921,Positive
RSZJ4KJEITKX7J,B3FF5E6DD0,VIP,4,Amazing value,Perfect cabin luggage! Fits all airline requirements. Heritage brand. material is of great quality. Will suggest to friends.,2026-01-30,True,1,Amazing value. Perfect cabin luggage! Fits all airline requirements. Heritage brand. material is of great quality. Will suggest to friends.,0.9545,0.537,0.0,0.463,0.8,0.8833,0.9004,Positive
RAMVNCZTZOWLC3,B3FF5E6DD0,VIP,4,Excellent quality,Using for office travel and it's perfect. Good warranty. Compact yet spacious. The material deserves special mention.,2025-10-08,True,8,Excellent quality. Using for office travel and it's perfect. Good warranty. Compact yet spacious. The material deserves special mention.,0.9186,0.464,0.0,0.536,0.7643,0.7929,0.8646,Positive
R5WT3HJU31FI0N,B3FF5E6DD0,VIP,4,Perfect for travel,"Five stars! Affordable, lightweight, and excellent handle. What more can you ask for at this price?",2025-08-06,False,0,"Perfect for travel. Five stars! Affordable, lightweight, and excellent handle. What more can you ask for at this price?",0.8268,0.312,0.0,0.688,0.8333,0.8333,0.8291,Positive
RR0XAFGOVCCI68,B3FF5E6DD0,VIP,5,Fantastic purchase,Using for office travel and it's perfect. Good warranty. Compact yet spacious. The zipper deserves special mention.,2026-02-16,True,0,Fantastic purchase. Using for office travel and it's perfect. Good warranty. Compact yet spacious. The zipper deserves special mention.,0.9169,0.462,0.0,0.538,0.6143,0.7679,0.811,Positive
RFWA88D0MZHRUP,BED2962697,VIP,4,Perfect for travel,I bought this for my recent vacation and it was perfect. Good warranty and the wheels is top notch. VIP has done a great job with this one.,2026-01-15,True,0,Perfect for travel. I bought this for my recent vacation and it was perfect. Good warranty and the wheels is top notch. VIP has done a great job with this one.,0.9649,0.447,0.0,0.553,0.6667,0.6833,0.8605,Positive
R3DKS4F6APFXI5,BED2962697,VIP,3,Average product,"Decent product overall. Lightweight but wheel breakage. The material is okay, nothing extraordinary. Serves its purpose for the price.",2025-09-24,True,1,"Average product. Decent product overall. Lightweight but wheel breakage. The material is okay, nothing extraordinary. Serves its purpose for the price.",0.3291,0.105,0.0,0.895,0.17,0.5133,0.2734,Positive
RCMM7DBFPMGP6Y,BED2962697,VIP,4,Highly recommended,"Very satisfied! The build quality is good, Heritage brand. Packing was easy due to the spacious compartments. The handle is excellent.",2025-05-24,True,0,"Highly recommended. Very satisfied! The build quality is good, Heritage brand. Packing was easy due to the spacious compartments. The handle is excellent.",0.9354,0.459,0.0,0.541,0.4968,0.7247,0.7819,Positive
R3ZCA7FXLOZ2RC,BED2962697,VIP,3,Not bad,Mixed feelings about this one. Affordable is great but outdated design is disappointing. Would rate it average.,2025-06-17,True,1,Not bad. Mixed feelings about this one. Affordable is great but outdated design is disappointing. Would rate it average.,-0.2083,0.181,0.174,0.646,-0.0,0.5667,-0.1354,Neutral
RRR9VWE77NTTRT,BED2962697,VIP,4,Highly recommended,I bought this for my recent vacation and it was perfect. Affordable and the zipper is top notch. VIP has done a great job with this one.,2025-12-12,True,0,Highly recommended. I bought this for my recent vacation and it was perfect. Affordable and the zipper is top notch. VIP has done a great job with this one.,0.9406,0.396,0.0,0.604,0.492,0.608,0.7836,Positive
RIA9AU87CM453K,BED2962697,VIP,4,Excellent quality,Amazing product at this price point. Good warranty. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,2026-01-25,True,0,Excellent quality. Amazing product at this price point. Good warranty. The material feels durable and the weight is very smooth. Recommended for frequent travelers.,0.9096,0.384,0.0,0.616,0.584,0.69,0.7956,Positive
RNZXC45BNCCU3F,B058CA466A,VIP,4,Best luggage ever,"Five stars! Heritage brand, affordable, and excellent weight. What more can you ask for at this price?",2026-01-05,True,0,"Best luggage ever. Five stars! Heritage brand, affordable, and excellent weight. What more can you ask for at this price?",0.8478,0.313,0.0,0.687,0.8333,0.6,0.8427,Positive
R2ZKF5B1SA3Y5T,B058CA466A,VIP,3,Expected more,For the price it's acceptable. Affordable. But outdated design is a concern. Would give it 3 stars honestly.,2025-11-27,True,0,Expected more. For the price it's acceptable. Affordable. But outdated design is a concern. Would give it 3 stars honestly.,0.6858,0.239,0.0,0.761,0.15,0.6083,0.4983,Positive
R9EHWHG0U43QLX,B058CA466A,VIP,4,Best luggage ever,Love this luggage! Heritage brand and affordable. Looks premium and feels sturdy. The zipper quality is really good for this price range.,2025-09-26,True,2,Best luggage ever. Love this luggage! Heritage brand and affordable. Looks premium and feels sturdy. The zipper quality is really good for this price range.,0.9167,0.351,0.0,0.649,0.775,0.5,0.8671,Positive
RCV4BKTCV1LTWB,B058CA466A,VIP,3,Okay for the price,"It's okay. Lightweight. wheel breakage though. For this price range, I guess it's acceptable. The weight is mediocre.",2025-11-22,False,0,"Okay for the price. It's okay. Lightweight. wheel breakage though. For this price range, I guess it's acceptable. The weight is mediocre.",0.6249,0.243,0.0,0.757,0.1667,0.6667,0.4645,Positive
R7AMKOH109ZDO0,B058CA466A,VIP,5,Excellent quality,Excellent luggage! Heritage brand and lightweight. Very happy with my purchase. The build quality is really impressive. Would definitely buy again from VIP.,2026-02-16,True,1,Excellent quality. Excellent luggage! Heritage brand and lightweight. Very happy with my purchase. The build quality is really impressive. Would definitely buy again from VIP.,0.9728,0.54,0.0,0.46,0.8,0.9,0.9123,Positive
R5BFYCW8IHYFZ9,B058CA466A,VIP,4,Fantastic purchase,Perfect cabin luggage! Fits all airline requirements. Affordable. wheels is of great quality. Will suggest to friends.,2025-07-26,True,1,Fantastic purchase. Perfect cabin luggage! Fits all airline requirements. Affordable. wheels is of great quality. Will suggest to friends.,0.9412,0.497,0.0,0.503,0.7333,0.8833,0.8684,Positive
RM4P61NHVCFWR2,B058CA466A,VIP,3,Not bad,For the price it's acceptable. Good warranty. But outdated design is a concern. Would give it 3 stars honestly.,2026-01-25,True,0,Not bad. For the price it's acceptable. Good warranty. But outdated design is a concern. Would give it 3 stars honestly.,0.8188,0.359,0.0,0.641,0.3125,0.7,0.6416,Positive
RCZQ991P778RNK,B1BF83D3D2,VIP,3,Okay for the price,Mixed feelings about this one. Lightweight is great but outdated design is disappointing. Would rate it average.,2025-09-11,True,3,Okay for the price. Mixed feelings about this one. Lightweight is great but outdated design is disappointing. Would rate it average.,-0.3182,0.152,0.163,0.684,0.025,0.5389,-0.1981,Negative
RSJ5YWX0I3A4KF,B1BF83D3D2,VIP,4,Best luggage ever,"Good product, delivered on time. Heritage brand. The compartments impressed me the most. Using it regularly now - no complaints so far!",2025-09-16,True,0,"Best luggage ever. Good product, delivered on time. Heritage brand. The compartments impressed me the most. Using it regularly now - no complaints so far!",0.9144,0.378,0.0,0.622,0.5542,0.5795,0.7883,Positive
RQT3DGD8OPOCMV,B1BF83D3D2,VIP,4,Amazing value,Bought for my parents - they loved it! Heritage brand and easy to maneuver. The build quality makes it very convenient to use.,2025-12-21,True,0,Amazing value. Bought for my parents - they loved it! Heritage brand and easy to maneuver. The build quality makes it very convenient to use.,0.923,0.388,0.0,0.612,0.5271,0.7083,0.7844,Positive
RLBVN7NPRB58YJ,B1BF83D3D2,VIP,4,Love it!,This is my second purchase from VIP and they never disappoint. Good warranty. The zipper is even better than my previous bag.,2025-05-18,True,0,Love it!. This is my second purchase from VIP and they never disappoint. Good warranty. The zipper is even better than my previous bag.,0.9057,0.39,0.069,0.541,0.3317,0.3733,0.7048,Positive
RQPH6GB6P8KH7R,B1BF83D3D2,VIP,4,Very satisfied,Worth every rupee! Heritage brand and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2025-07-08,True,0,Very satisfied. Worth every rupee! Heritage brand and lightweight. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.3224,0.181,0.105,0.714,0.3417,0.3667,0.3291,Positive
RH0UFX3030A67R,B1BF83D3D2,VIP,4,Fantastic purchase,Using for office travel and it's perfect. Heritage brand. Compact yet spacious. The weight deserves special mention.,2025-10-28,False,8,Fantastic purchase. Using for office travel and it's perfect. Heritage brand. Compact yet spacious. The weight deserves special mention.,0.875,0.385,0.0,0.615,0.5857,0.8238,0.7737,Positive
RWXUB0GZ1VHHGY,B1BF83D3D2,VIP,3,Could be better,Mixed feelings about this one. Heritage brand is great but zip problems is disappointing. Would rate it average.,2026-04-01,True,0,Could be better. Mixed feelings about this one. Heritage brand is great but zip problems is disappointing. Would rate it average.,-0.6542,0.153,0.267,0.579,0.11,0.52,-0.3867,Negative
ROM3P9M7QNTFPK,B1BF83D3D2,VIP,4,Amazing value,"Five stars! Affordable, lightweight, and excellent handle. What more can you ask for at this price?",2025-05-06,True,0,"Amazing value. Five stars! Affordable, lightweight, and excellent handle. What more can you ask for at this price?",0.8805,0.405,0.0,0.595,0.75,0.8,0.8348,Positive
RDA7D0WTWS3Y4H,B1BF83D3D2,VIP,4,Excellent quality,"Five stars! Heritage brand, good warranty, and excellent lock. What more can you ask for at this price?",2025-08-19,True,0,"Excellent quality. Five stars! Heritage brand, good warranty, and excellent lock. What more can you ask for at this price?",0.8908,0.384,0.0,0.616,0.8,0.775,0.859,Positive
RK5J42OI6OAFN3,B145916CFD,VIP,5,Super happy,Excellent luggage! Lightweight and heritage brand. Very happy with my purchase. The weight is really impressive. Would definitely buy again from VIP.,2025-06-05,True,0,Super happy. Excellent luggage! Lightweight and heritage brand. Very happy with my purchase. The weight is really impressive. Would definitely buy again from VIP.,0.9802,0.606,0.0,0.394,0.6889,0.8611,0.8782,Positive
RX32UEW9G6SPD2,B145916CFD,VIP,4,Fantastic purchase,"Very satisfied! The build quality is good, Affordable. Packing was easy due to the spacious compartments. The weight is excellent.",2025-07-24,False,0,"Fantastic purchase. Very satisfied! The build quality is good, Affordable. Packing was easy due to the spacious compartments. The weight is excellent.",0.9476,0.492,0.0,0.508,0.5368,0.7847,0.8038,Positive
RDPWVBZ7CN0EQW,B145916CFD,VIP,3,Okay for the price,"Average quality. Lightweight which is nice, but material quality. Not bad for occasional trips but frequent travelers should consider spending more.",2025-10-07,True,0,"Okay for the price. Average quality. Lightweight which is nice, but material quality. Not bad for occasional trips but frequent travelers should consider spending more.",0.729,0.245,0.0,0.755,0.2714,0.4988,0.5688,Positive
R03NJBCFA95D7E,B145916CFD,VIP,4,Love it!,Love this luggage! Good warranty and affordable. Looks premium and feels sturdy. The material quality is really good for this price range.,2026-01-26,True,3,Love it!. Love this luggage! Good warranty and affordable. Looks premium and feels sturdy. The material quality is really good for this price range.,0.944,0.43,0.0,0.57,0.6625,0.6,0.8455,Positive
RRAC8CYNL63GAG,B145916CFD,VIP,4,Excellent quality,Premium feel without the premium price tag. Good warranty and lightweight. Really impressed with the compartments.,2025-06-22,True,2,Excellent quality. Premium feel without the premium price tag. Good warranty and lightweight. Really impressed with the compartments.,0.8748,0.4,0.0,0.6,0.9,0.8667,0.8836,Positive
RVASJEVTS1HN6B,B145916CFD,VIP,4,Fantastic purchase,"Good product, delivered on time. Lightweight. The handle impressed me the most. Using it regularly now - no complaints so far!",2026-01-28,True,1,"Fantastic purchase. Good product, delivered on time. Lightweight. The handle impressed me the most. Using it regularly now - no complaints so far!",0.9032,0.39,0.0,0.61,0.4542,0.6795,0.746,Positive
RTK0RSOGGY5KOV,B145916CFD,VIP,4,Very satisfied,"Very satisfied! The build quality is good, Heritage brand. Packing was easy due to the spacious compartments. The build quality is excellent.",2025-06-12,True,1,"Very satisfied. Very satisfied! The build quality is good, Heritage brand. Packing was easy due to the spacious compartments. The build quality is excellent.",0.9455,0.461,0.0,0.539,0.5785,0.8014,0.817,Positive
R03WVPUNWCGBSV,B145916CFD,VIP,4,Fantastic purchase,Worth every rupee! Affordable and good warranty. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2025-11-09,True,3,Fantastic purchase. Worth every rupee! Affordable and good warranty. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.6649,0.264,0.099,0.638,0.3688,0.4,0.5612,Positive
RPGIHNFLAYZHUL,B145916CFD,VIP,5,Highly recommended,Excellent luggage! Heritage brand and good warranty. Very happy with my purchase. The weight is really impressive. Would definitely buy again from VIP.,2025-12-10,True,0,Highly recommended. Excellent luggage! Heritage brand and good warranty. Very happy with my purchase. The weight is really impressive. Would definitely buy again from VIP.,0.9746,0.57,0.0,0.43,0.6433,0.7733,0.8587,Positive
RKV54C6P1LLH2R,B145916CFD,VIP,4,Super happy,Amazing product at this price point. Good warranty. The material feels durable and the material is very smooth. Recommended for frequent travelers.,2025-11-19,True,0,Super happy. Amazing product at this price point. Good warranty. The material feels durable and the material is very smooth. Recommended for frequent travelers.,0.9467,0.463,0.0,0.537,0.5089,0.6861,0.7935,Positive
RX496K4O67BXCD,B145916CFD,VIP,4,Great product!,"Very satisfied! The build quality is good, Heritage brand. Packing was easy due to the spacious compartments. The weight is excellent.",2025-09-08,True,0,"Great product!. Very satisfied! The build quality is good, Heritage brand. Packing was easy due to the spacious compartments. The weight is excellent.",0.9537,0.49,0.0,0.51,0.6368,0.7597,0.8428,Positive
RRBK9RX647DI3E,B145916CFD,VIP,4,Highly recommended,Worth every rupee! Heritage brand and affordable. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,2025-10-25,True,1,Highly recommended. Worth every rupee! Heritage brand and affordable. Took it on a 2-week trip and came back without any scratches. VIP quality is reliable.,0.0821,0.153,0.109,0.738,0.1783,0.2133,0.1158,Neutral
R8CLW3JGEQE515,BEEDDE4936,Aristocrat,5,Great product!,Love this luggage! Most affordable and basic functionality. Looks premium and feels sturdy. The wheels quality is really good for this price range.,2025-09-09,True,0,Great product!. Love this luggage! Most affordable and basic functionality. Looks premium and feels sturdy. The wheels quality is really good for this price range.,0.9198,0.354,0.0,0.646,0.565,0.515,0.7956,Positive
R9L0IJKCU5X0HC,BEEDDE4936,Aristocrat,4,Amazing value,Perfect cabin luggage! Fits all airline requirements. Simple design. material is of great quality. Will suggest to friends.,2025-07-29,False,0,Amazing value. Perfect cabin luggage! Fits all airline requirements. Simple design. material is of great quality. Will suggest to friends.,0.9545,0.537,0.0,0.463,0.6,0.7518,0.8304,Positive
R31SL7ZX4DE7NQ,BEEDDE4936,Aristocrat,4,Love it!,This is my second purchase from Aristocrat and they never disappoint. Most affordable. The material is even better than my previous bag.,2025-05-26,True,1,Love it!. This is my second purchase from Aristocrat and they never disappoint. Most affordable. The material is even better than my previous bag.,0.8641,0.315,0.0,0.685,0.2917,0.3533,0.6637,Positive
